ICAO,DATE,ARRS,DEPS,SRC_NA,ARRS_REG,DEPS_REG,HEL,H,M,L,NA
LSZH,2024-02-14,292,290,0,242,235,15,74,472,21,0
LSZH,2024-02-15,306,308,0,263,262,5,62,519,28,0
LSZH,2024-02-16,333,346,0,282,292,10,79,556,34,0
LSZH,2024-02-17,315,309,0,257,250,0,86,526,12,0
LSZH,2024-02-18,344,342,0,287,281,2,85,562,37,0
LSZH,2024-02-19,318,317,0,266,265,4,75,536,20,0
LSZH,2024-02-20,283,282,0,232,232,8,76,447,34,0
LSZH,2024-02-21,303,303,0,250,252,8,73,494,31,0
LSZH,2024-02-22,316,319,0,271,266,0,69,539,27,0
LSZH,2024-02-23,333,339,0,281,284,6,84,555,27,0
LSZH,2024-02-24,308,322,0,249,263,2,82,519,27,0
LSZH,2024-02-25,333,332,0,270,269,6,86,529,44,0
LSZH,2024-02-26,340,338,0,288,283,2,78,557,41,0
LSZH,2024-02-27,288,278,0,237,233,0,70,472,24,0
LSZH,2024-02-28,300,301,0,251,252,1,75,497,28,0
LSZH,2024-02-29,320,328,0,275,278,10,70,526,42,0
LSZH,2024-03-01,335,337,0,280,283,0,83,573,16,0
LSZH,2024-03-02,306,310,0,247,255,8,78,501,29,0
LSZH,2024-03-03,342,337,0,280,276,0,84,565,30,0
LSZH,2024-03-04,333,333,0,280,279,6,78,545,37,0
LSZH,2024-03-05,295,287,0,245,243,2,70,472,38,0
LSZH,2024-03-06,307,307,0,255,253,2,77,505,30,0
LSZH,2024-03-07,317,322,0,273,273,8,73,517,41,0
LSZH,2024-03-08,340,351,0,285,292,5,83,559,44,0
LSZH,2024-03-09,291,300,0,235,240,8,80,480,23,0
LSZH,2024-03-10,327,318,0,268,260,0,84,539,22,0
LSZH,2024-03-11,336,337,0,280,282,3,77,556,37,0
LSZH,2024-03-12,299,292,0,249,246,0,71,484,36,0
LSZH,2024-03-13,314,320,0,263,269,0,75,512,47,0
LSZH,2024-03-14,316,317,0,266,266,2,74,526,31,0
LSZH,2024-03-15,351,355,0,295,298,10,83,575,38,0
LSZH,2024-03-16,289,288,0,231,232,4,78,478,17,0
LSZH,2024-03-17,338,331,0,279,273,8,86,541,34,0
LSZH,2024-03-18,333,328,0,280,275,0,77,559,25,0
LSZH,2024-03-19,296,293,0,245,247,2,75,480,32,0
LSZH,2024-03-20,331,321,0,280,268,8,75,517,52,0
LSZH,2024-03-21,313,328,0,267,281,0,73,537,31,0
LSZH,2024-03-22,350,364,0,297,305,12,83,565,54,0
LSZH,2024-03-23,293,292,0,234,231,2,79,492,12,0
LSZH,2024-03-24,320,317,0,262,262,2,84,533,18,0
LSZH,2024-03-25,331,332,0,280,278,13,73,543,34,0
LSZH,2024-03-26,312,308,0,263,264,7,70,495,48,0
LSZH,2024-03-27,330,341,0,276,284,0,76,545,50,0
LSZH,2024-03-28,335,343,0,283,291,0,77,564,37,0
LSZH,2024-03-29,349,363,0,292,306,2,88,586,36,0
LSZH,2024-03-30,309,310,0,249,250,2,80,521,16,0
LSZH,2024-03-31,350,345,0,296,285,2,88,592,13,0
LSZH,2024-04-01,383,376,0,328,322,0,86,635,38,0
LSZH,2024-04-02,363,357,0,306,303,2,83,601,34,0
LSZH,2024-04-03,349,344,0,295,289,0,87,581,25,0
LSZH,2024-04-04,357,367,0,305,310,4,80,602,37,0
LSZH,2024-04-05,378,383,0,322,325,6,89,627,39,0
LSZH,2024-04-06,355,353,0,290,293,10,89,570,39,0
LSZH,2024-04-07,378,371,0,315,311,2,85,622,40,0
LSZH,2024-04-08,369,374,0,317,320,0,84,625,34,0
LSZH,2024-04-09,354,336,0,295,280,2,80,588,20,0
LSZH,2024-04-10,363,376,0,308,317,3,84,621,31,0
LSZH,2024-04-11,373,383,0,320,328,5,81,629,41,0
LSZH,2024-04-12,393,389,0,330,328,6,89,646,41,0
LSZH,2024-04-13,349,361,0,284,296,5,88,580,37,0
LSZH,2024-04-14,382,364,0,321,308,8,81,625,32,0
LSZH,2024-04-15,370,363,0,312,310,0,83,623,27,0
LSZH,2024-04-16,344,348,0,287,295,1,77,583,31,0
LSZH,2024-04-17,365,366,0,310,311,2,73,630,26,0
LSZH,2024-04-18,350,356,0,297,302,0,78,609,19,0
LSZH,2024-04-19,381,385,0,326,327,0,85,654,27,0
LSZH,2024-04-20,335,337,0,277,276,0,84,574,14,0
LSZH,2024-04-21,378,365,0,312,304,1,85,634,23,0
LSZH,2024-04-22,385,388,0,331,332,4,85,650,34,0
LSZH,2024-04-23,347,356,0,293,301,4,79,594,26,0
LSZH,2024-04-24,361,366,0,306,312,2,80,616,29,0
LSZH,2024-04-25,355,353,0,302,297,10,77,595,26,0
LSZH,2024-04-26,395,403,0,339,343,6,88,667,37,0
LSZH,2024-04-27,350,356,0,286,291,15,88,580,23,0
LSZH,2024-04-28,366,360,0,310,299,0,83,621,22,0
LSZH,2024-04-29,368,373,0,316,320,5,86,630,20,0
LSZH,2024-04-30,368,368,0,310,316,6,79,619,32,0
LSZH,2024-05-01,366,367,0,310,308,9,85,610,29,0
LSZH,2024-05-02,357,361,0,303,306,0,82,611,25,0
LSZH,2024-05-03,379,372,0,323,316,2,89,634,26,0
LSZH,2024-05-04,351,366,0,288,299,6,91,592,28,0
LSZH,2024-05-05,393,377,0,327,316,2,88,655,25,0
LSZH,2024-05-06,372,378,0,316,324,0,89,641,20,0
LSZH,2024-05-07,355,351,0,298,298,2,81,596,27,0
LSZH,2024-05-08,396,408,0,340,352,5,85,661,53,0
LSZH,2024-05-09,365,374,0,310,320,0,83,617,39,0
LSZH,2024-05-10,385,388,0,326,325,16,91,644,22,0
LSZH,2024-05-11,340,343,0,279,280,8,92,572,11,0
LSZH,2024-05-12,416,401,0,357,341,3,93,674,47,0
LSZH,2024-05-13,401,391,0,343,335,7,96,655,34,0
LSZH,2024-05-14,381,376,0,323,317,12,84,627,34,0
LSZH,2024-05-15,392,387,0,335,331,0,86,656,37,0
LSZH,2024-05-16,384,390,0,322,331,0,84,653,37,0
LSZH,2024-05-17,408,422,0,351,360,2,94,692,42,0
LSZH,2024-05-18,343,360,0,282,298,4,96,574,29,0
LSZH,2024-05-19,383,377,0,327,320,8,91,640,21,0
LSZH,2024-05-20,409,387,0,355,334,2,93,659,42,0
LSZH,2024-05-21,377,377,0,320,320,0,86,629,39,0
LSZH,2024-05-22,382,388,0,326,333,0,85,650,35,0
LSZH,2024-05-23,400,393,0,342,335,1,83,660,49,0
LSZH,2024-05-24,401,413,0,344,354,2,91,671,50,0
LSZH,2024-05-25,356,351,0,298,291,6,87,585,29,0
LSZH,2024-05-26,410,410,0,352,349,9,93,668,50,0
LSZH,2024-05-27,401,404,0,344,352,2,87,674,42,0
LSZH,2024-05-28,391,391,0,333,334,5,85,629,63,0
LSZH,2024-05-29,393,397,0,337,340,2,84,653,51,0
LSZH,2024-05-30,381,385,0,327,330,6,80,648,32,0
LSZH,2024-05-31,398,397,0,340,338,0,90,677,28,0
LSZH,2024-06-01,353,361,0,287,297,4,94,589,27,0
LSZH,2024-06-02,401,398,0,343,338,0,93,664,42,0
LSZH,2024-06-03,409,407,0,347,349,0,93,682,41,0
LSZH,2024-06-04,384,379,0,329,324,5,83,625,50,0
LSZH,2024-06-05,404,407,0,346,350,6,87,669,49,0
LSZH,2024-06-06,403,392,0,345,334,10,84,647,54,0
LSZH,2024-06-07,398,420,0,338,356,4,92,672,50,0
LSZH,2024-06-08,363,362,0,304,299,0,90,598,37,0
LSZH,2024-06-09,393,389,0,335,331,0,90,644,48,0
LSZH,2024-06-10,411,404,0,353,351,8,89,673,45,0
LSZH,2024-06-11,384,385,0,328,331,5,84,625,55,0
LSZH,2024-06-12,427,429,0,371,373,17,88,691,60,0
LSZH,2024-06-13,398,415,0,339,356,12,93,660,48,0
LSZH,2024-06-14,393,396,0,331,334,6,91,664,28,0
LSZH,2024-06-15,387,366,0,321,299,6,102,633,12,0
LSZH,2024-06-16,380,408,0,321,342,4,102,665,17,0
LSZH,2024-06-17,411,394,0,348,338,4,95,682,24,0
LSZH,2024-06-18,410,389,0,354,333,7,85,666,41,0
LSZH,2024-06-19,415,423,0,357,368,8,89,692,49,0
LSZH,2024-06-20,404,415,0,350,361,0,84,673,62,0
LSZH,2024-06-21,390,391,0,328,330,0,91,662,28,0
LSZH,2024-06-22,363,357,0,301,295,0,90,611,19,0
LSZH,2024-06-23,396,405,0,337,342,3,93,654,51,0
LSZH,2024-06-24,403,396,0,341,337,0,91,655,53,0
LSZH,2024-06-25,377,359,0,319,300,0,85,623,28,0
LSZH,2024-06-26,374,391,0,319,333,2,91,633,39,0
LSZH,2024-06-27,393,395,0,337,339,2,83,640,63,0
LSZH,2024-06-28,391,406,0,330,344,0,92,658,47,0
LSZH,2024-06-29,357,359,0,298,297,0,92,593,31,0
LSZH,2024-06-30,403,401,0,340,335,0,93,665,46,0
LSZH,2024-07-01,407,393,0,346,339,5,88,666,41,0
LSZH,2024-07-02,395,399,0,334,338,4,86,660,44,0
LSZH,2024-07-03,399,393,0,340,334,5,89,667,31,0
LSZH,2024-07-04,387,401,0,327,341,4,86,666,32,0
LSZH,2024-07-05,416,419,0,354,354,2,95,691,47,0
LSZH,2024-07-06,353,369,0,292,305,0,94,611,17,0
LSZH,2024-07-07,413,398,0,345,331,0,96,690,25,0
LSZH,2024-07-08,435,416,0,369,358,0,93,700,58,0
LSZH,2024-07-09,415,417,0,358,354,0,88,680,64,0
LSZH,2024-07-10,388,399,0,325,336,4,90,658,35,0
LSZH,2024-07-11,414,418,0,355,355,0,87,685,60,0
LSZH,2024-07-12,380,388,0,315,323,0,95,641,32,0
LSZH,2024-07-13,384,392,0,319,325,2,96,638,40,0
LSZH,2024-07-14,407,404,0,341,337,0,94,679,38,0
LSZH,2024-07-15,422,404,0,356,343,7,94,672,53,0
LSZH,2024-07-16,387,386,0,327,325,3,88,643,39,0
LSZH,2024-07-17,399,405,0,335,341,6,90,659,49,0
LSZH,2024-07-18,414,410,0,350,346,9,89,675,51,0
LSZH,2024-07-19,335,351,0,272,286,1,95,566,24,0
LSZH,2024-07-20,379,381,0,319,314,8,91,617,44,0
LSZH,2024-07-21,381,374,0,314,306,2,94,639,20,0
LSZH,2024-07-22,407,402,0,345,342,2,93,683,31,0
LSZH,2024-07-23,393,392,0,334,330,6,87,650,42,0
LSZH,2024-07-24,397,408,0,336,348,6,91,654,54,0
LSZH,2024-07-25,405,401,0,342,338,2,89,666,49,0
LSZH,2024-07-26,413,422,0,352,358,2,97,688,48,0
LSZH,2024-07-27,387,387,0,321,322,2,96,631,45,0
LSZH,2024-07-28,393,390,0,326,324,0,92,672,19,0
LSZH,2024-07-29,420,410,0,356,352,2,91,698,39,0
LSZH,2024-07-30,380,393,0,323,333,6,88,645,34,0
LSZH,2024-07-31,386,386,0,322,323,6,91,657,18,0
LSZH,2024-08-01,362,376,0,303,312,1,87,628,22,0
LSZH,2024-08-02,384,378,0,323,318,2,95,644,21,0
LSZH,2024-08-03,379,372,0,315,309,2,92,629,28,0
LSZH,2024-08-04,396,396,0,335,336,4,87,667,34,0
LSZH,2024-08-05,403,400,0,339,341,0,97,663,43,0
LSZH,2024-08-06,393,391,0,334,331,9,87,650,38,0
LSZH,2024-08-07,392,385,0,332,324,0,89,652,36,0
LSZH,2024-08-08,395,398,0,337,337,1,88,660,44,0
LSZH,2024-08-09,402,410,0,345,349,0,92,675,45,0
LSZH,2024-08-10,370,382,0,303,315,4,96,634,18,0
LSZH,2024-08-11,412,398,0,349,332,3,100,662,45,0
LSZH,2024-08-12,384,396,0,321,337,5,94,653,28,0
LSZH,2024-08-13,368,362,0,311,301,3,87,602,38,0
LSZH,2024-08-14,391,381,0,329,323,6,90,635,41,0
LSZH,2024-08-15,393,399,0,333,338,6,88,645,53,0
LSZH,2024-08-16,417,427,0,356,365,3,93,691,57,0
LSZH,2024-08-17,370,367,0,307,302,0,96,608,33,0
LSZH,2024-08-18,400,394,0,338,330,0,100,662,32,0
LSZH,2024-08-19,389,382,0,327,326,0,93,652,26,0
LSZH,2024-08-20,372,374,0,318,314,0,86,635,25,0
LSZH,2024-08-21,383,383,0,323,325,2,85,642,37,0
LSZH,2024-08-22,401,405,0,338,344,2,87,663,54,0
LSZH,2024-08-23,413,419,0,353,357,1,95,686,50,0
LSZH,2024-08-24,361,365,0,300,306,3,96,598,29,0
LSZH,2024-08-25,394,388,0,334,324,0,96,654,32,0
LSZH,2024-08-26,392,390,0,328,327,2,94,661,25,0
LSZH,2024-08-27,369,369,0,311,313,6,85,602,45,0
LSZH,2024-08-28,397,398,0,338,340,5,89,649,52,0
LSZH,2024-08-29,406,397,0,343,338,6,86,660,51,0
LSZH,2024-08-30,404,419,0,346,357,6,88,677,52,0
LSZH,2024-08-31,359,367,0,298,305,1,96,607,22,0
LSZH,2024-09-01,394,375,0,332,314,1,93,641,34,0
LSZH,2024-09-02,404,409,0,347,349,4,93,671,45,0
LSZH,2024-09-03,400,389,0,340,333,2,84,649,54,0
LSZH,2024-09-04,392,409,0,332,346,2,88,669,42,0
LSZH,2024-09-05,401,399,0,340,342,5,88,667,40,0
LSZH,2024-09-06,404,415,0,343,352,2,96,672,49,0
LSZH,2024-09-07,390,388,0,327,323,6,94,634,44,0
LSZH,2024-09-08,416,400,0,353,341,0,95,686,35,0
LSZH,2024-09-09,411,412,0,351,353,4,93,687,39,0
LSZH,2024-09-10,379,381,0,322,323,4,85,634,37,0
LSZH,2024-09-11,384,394,0,325,337,0,87,668,23,0
LSZH,2024-09-12,399,388,0,341,330,3,83,666,35,0
LSZH,2024-09-13,402,413,0,342,352,0,99,681,35,0
LSZH,2024-09-14,366,367,0,306,304,2,89,620,22,0
LSZH,2024-09-15,405,389,0,345,332,3,100,663,28,0
LSZH,2024-09-16,408,414,0,350,361,2,95,676,49,0
LSZH,2024-09-17,377,379,0,325,322,0,82,644,30,0
LSZH,2024-09-18,390,388,0,332,328,2,85,664,27,0
LSZH,2024-09-19,403,408,0,350,351,0,81,674,56,0
LSZH,2024-09-20,405,420,0,345,359,2,92,688,43,0
LSZH,2024-09-21,373,367,0,314,308,0,94,609,37,0
LSZH,2024-09-22,410,395,0,347,339,5,96,666,38,0
LSZH,2024-09-23,390,393,0,334,338,0,88,669,26,0
LSZH,2024-09-24,376,372,0,321,313,0,85,627,36,0
LSZH,2024-09-25,391,392,0,333,337,0,90,645,48,0
LSZH,2024-09-26,392,401,0,338,339,0,80,681,32,0
LSZH,2024-09-27,412,413,0,350,347,2,95,691,37,0
LSZH,2024-09-28,377,380,0,311,314,0,96,641,20,0
LSZH,2024-09-29,416,417,0,354,346,0,93,702,38,0
LSZH,2024-09-30,410,416,0,351,359,0,92,688,46,0
LSZH,2024-10-01,394,383,0,337,327,2,85,648,42,0
LSZH,2024-10-02,402,419,0,341,357,4,96,663,58,0
LSZH,2024-10-03,376,370,0,324,313,0,84,617,45,0
LSZH,2024-10-04,401,397,0,340,334,0,97,672,29,0
LSZH,2024-10-05,383,382,0,313,313,2,102,631,30,0
LSZH,2024-10-06,416,418,0,353,354,0,104,693,37,0
LSZH,2024-10-07,413,417,0,354,359,5,94,701,30,0
LSZH,2024-10-08,378,387,0,322,327,0,88,653,24,0
LSZH,2024-10-09,394,393,0,334,334,0,93,659,35,0
LSZH,2024-10-10,389,390,0,332,331,0,84,673,22,0
LSZH,2024-10-11,423,427,0,362,365,2,96,714,38,0
LSZH,2024-10-12,377,378,0,311,310,0,93,636,26,0
LSZH,2024-10-13,416,404,0,352,339,0,99,690,31,0
LSZH,2024-10-14,402,407,0,338,346,2,94,685,28,0
LSZH,2024-10-15,392,374,0,332,316,2,85,661,18,0
LSZH,2024-10-16,377,396,0,317,340,0,93,648,32,0
LSZH,2024-10-17,387,393,0,334,338,2,83,659,36,0
LSZH,2024-10-18,405,411,0,346,345,0,97,700,19,0
LSZH,2024-10-19,382,372,0,314,306,0,98,627,29,0
LSZH,2024-10-20,420,412,0,351,345,0,96,701,35,0
LSZH,2024-10-21,383,390,0,323,331,2,92,654,25,0
LSZH,2024-10-22,374,367,0,313,310,0,81,629,31,0
LSZH,2024-10-23,389,390,0,328,327,4,93,646,36,0
LSZH,2024-10-24,370,377,0,317,320,8,83,617,39,0
LSZH,2024-10-25,388,399,0,331,335,4,91,652,40,0
LSZH,2024-10-26,349,353,0,284,290,0,95,584,23,0
LSZH,2024-10-27,366,354,0,299,291,4,90,596,30,0
LSZH,2024-10-28,347,352,0,287,291,2,85,573,39,0
LSZH,2024-10-29,318,314,0,265,263,2,77,535,18,0
LSZH,2024-10-30,342,340,0,289,288,3,81,558,40,0
LSZH,2024-10-31,334,341,0,275,280,1,80,565,29,0
LSZH,2024-11-01,341,346,0,286,289,1,84,581,21,0
LSZH,2024-11-02,303,309,0,238,244,2,84,512,14,0
LSZH,2024-11-03,344,334,0,283,272,0,90,572,16,0
LSZH,2024-11-04,349,350,0,290,294,1,85,583,30,0
LSZH,2024-11-05,322,317,0,270,263,2,78,539,20,0
LSZH,2024-11-06,339,330,0,287,278,2,81,540,46,0
LSZH,2024-11-07,342,354,0,285,297,4,78,573,41,0
LSZH,2024-11-08,357,366,0,298,303,2,87,602,32,0
LSZH,2024-11-09,295,297,0,237,234,3,81,491,17,0
LSZH,2024-11-10,352,343,0,289,286,3,85,583,24,0
LSZH,2024-11-11,328,328,0,270,269,2,86,557,11,0
LSZH,2024-11-12,307,302,0,256,256,0,67,519,23,0
LSZH,2024-11-13,321,318,0,267,265,2,80,520,37,0
LSZH,2024-11-14,317,320,0,265,264,1,72,546,18,0
LSZH,2024-11-15,345,356,0,290,299,1,83,576,41,0
LSZH,2024-11-16,288,293,0,229,228,0,83,472,26,0
LSZH,2024-11-17,342,331,0,279,270,1,87,551,34,0
LSZH,2024-11-18,321,323,0,262,264,6,82,541,15,0
LSZH,2024-11-19,293,293,0,246,246,2,72,489,23,0
LSZH,2024-11-20,308,314,0,259,265,1,77,522,22,0
LSZH,2024-11-21,286,293,0,234,238,0,72,481,26,0
LSZH,2024-11-22,303,312,0,250,255,0,78,516,21,0
LSZH,2024-11-23,277,282,0,219,223,0,82,451,26,0
LSZH,2024-11-24,334,326,0,276,269,0,84,531,45,0
LSZH,2024-11-25,329,324,0,269,268,2,84,535,32,0
LSZH,2024-11-26,295,298,0,249,250,0,72,485,36,0
LSZH,2024-11-27,310,315,0,258,265,1,82,504,38,0
LSZH,2024-11-28,319,310,0,267,260,0,75,522,32,0
LSZH,2024-11-29,314,322,0,261,265,0,81,534,21,0
LSZH,2024-11-30,268,280,0,212,221,0,83,446,19,0
LSZH,2024-12-01,328,322,0,269,262,0,83,537,30,0
LSZH,2024-12-02,332,325,0,272,271,0,80,540,37,0
LSZH,2024-12-03,288,292,0,242,248,0,72,486,22,0
LSZH,2024-12-04,324,318,0,272,266,3,84,526,29,0
LSZH,2024-12-05,329,324,0,271,268,0,78,533,42,0
LSZH,2024-12-06,322,330,0,267,275,1,85,543,23,0
LSZH,2024-12-07,263,269,0,208,212,2,82,435,13,0
LSZH,2024-12-08,321,315,0,263,256,0,89,522,25,0
LSZH,2024-12-09,325,324,0,266,267,0,84,536,29,0
LSZH,2024-12-10,307,313,0,259,262,3,74,520,23,0
LSZH,2024-12-11,324,320,0,268,267,3,85,532,24,0
LSZH,2024-12-12,318,324,0,265,272,9,78,526,29,0
LSZH,2024-12-13,344,340,0,285,281,3,88,557,36,0
LSZH,2024-12-14,293,290,0,233,231,0,82,480,21,0
LSZH,2024-12-15,328,334,0,269,272,2,85,543,32,0
LSZH,2024-12-16,338,338,0,278,279,4,86,546,40,0
LSZH,2024-12-17,337,323,0,277,271,8,79,537,36,0
LSZH,2024-12-18,337,346,0,278,285,11,84,545,43,0
LSZH,2024-12-19,334,338,0,277,280,4,77,564,27,0
LSZH,2024-12-20,370,377,0,305,313,5,86,619,37,0
LSZH,2024-12-21,338,343,0,267,273,3,86,561,31,0
LSZH,2024-12-22,349,342,0,282,275,0,90,579,22,0
LSZH,2024-12-23,334,342,0,272,279,0,83,576,17,0
LSZH,2024-12-24,293,291,0,237,234,3,81,495,5,0
LSZH,2024-12-25,279,282,0,222,221,2,85,460,14,0
LSZH,2024-12-26,327,325,0,267,263,2,78,544,28,0
LSZH,2024-12-27,354,352,0,291,287,0,88,584,34,0
LSZH,2024-12-28,331,333,0,267,263,0,85,557,21,0
LSZH,2024-12-29,336,340,0,271,279,4,86,566,20,0
LSZH,2024-12-30,332,324,0,275,268,2,83,551,20,0
LSZH,2024-12-31,274,274,0,225,227,0,77,457,14,0
LTFM,2023-01-01,636,646,0,365,357,0,330,952,0,0
LTFM,2023-01-02,686,666,0,383,400,0,337,1012,3,0
LTFM,2023-01-03,648,638,0,342,349,0,354,930,2,0
LTFM,2023-01-04,615,613,0,339,340,0,331,897,0,0
LTFM,2023-01-05,632,614,0,349,337,0,351,895,0,0
LTFM,2023-01-06,649,661,0,356,354,0,332,978,0,0
LTFM,2023-01-07,648,628,0,349,340,0,334,942,0,0
LTFM,2023-01-08,685,649,0,370,353,0,361,971,2,0
LTFM,2023-01-09,626,612,0,349,351,0,330,906,2,0
LTFM,2023-01-10,602,598,0,321,315,0,343,856,1,0
LTFM,2023-01-11,606,589,0,335,326,2,320,873,0,0
LTFM,2023-01-12,613,600,0,344,336,0,330,882,1,0
LTFM,2023-01-13,641,647,0,367,365,0,327,960,1,0
LTFM,2023-01-14,634,617,0,355,346,0,334,917,0,0
LTFM,2023-01-15,648,637,0,365,352,0,353,932,0,0
LTFM,2023-01-16,613,589,0,347,351,2,329,870,1,0
LTFM,2023-01-17,594,589,0,321,319,0,335,846,2,0
LTFM,2023-01-18,610,602,0,348,347,0,317,895,0,0
LTFM,2023-01-19,609,607,0,353,354,0,346,869,1,0
LTFM,2023-01-20,638,644,0,370,366,0,340,942,0,0
LTFM,2023-01-21,651,634,0,368,363,0,335,950,0,0
LTFM,2023-01-22,655,656,0,371,375,0,347,964,0,0
LTFM,2023-01-23,618,588,0,358,349,0,318,888,0,0
LTFM,2023-01-24,604,582,0,337,327,0,314,872,0,0
LTFM,2023-01-25,611,598,0,355,347,0,319,890,0,0
LTFM,2023-01-26,606,602,0,353,345,0,335,873,0,0
LTFM,2023-01-27,620,619,0,358,355,0,322,917,0,0
LTFM,2023-01-28,643,620,0,364,355,0,323,938,1,0
LTFM,2023-01-29,636,637,0,368,363,0,350,923,0,0
LTFM,2023-01-30,592,585,0,338,348,0,321,856,0,0
LTFM,2023-01-31,589,568,0,327,311,0,316,841,0,0
LTFM,2023-02-01,607,628,0,352,361,0,349,884,2,0
LTFM,2023-02-02,618,612,0,352,352,0,341,889,0,0
LTFM,2023-02-03,648,668,0,374,376,0,352,964,0,0
LTFM,2023-02-04,644,635,0,362,361,0,345,934,0,0
LTFM,2023-02-05,590,523,0,326,280,0,323,790,0,0
LTFM,2023-02-06,477,545,0,255,309,0,309,713,0,0
LTFM,2023-02-07,590,573,0,337,335,0,312,851,0,0
LTFM,2023-02-08,589,592,0,337,342,0,360,821,0,0
LTFM,2023-02-09,662,667,0,411,401,0,376,951,1,0
LTFM,2023-02-10,679,687,0,420,407,0,364,999,3,0
LTFM,2023-02-11,668,671,0,402,404,4,370,965,0,0
LTFM,2023-02-12,677,673,0,402,394,2,386,960,2,0
LTFM,2023-02-13,625,612,0,377,370,0,346,887,4,0
LTFM,2023-02-14,614,621,0,353,360,0,343,892,0,0
LTFM,2023-02-15,647,651,0,370,377,0,390,908,0,0
LTFM,2023-02-16,637,634,0,378,376,0,367,903,1,0
LTFM,2023-02-17,643,644,0,379,370,0,375,907,5,0
LTFM,2023-02-18,664,665,0,384,392,0,385,944,0,0
LTFM,2023-02-19,674,680,0,395,388,0,383,969,2,0
LTFM,2023-02-20,635,630,0,368,375,0,360,905,0,0
LTFM,2023-02-21,620,619,0,360,358,0,342,897,0,0
LTFM,2023-02-22,647,645,0,381,374,0,357,933,2,0
LTFM,2023-02-23,641,639,0,383,380,0,354,926,0,0
LTFM,2023-02-24,654,676,0,395,397,0,366,964,0,0
LTFM,2023-02-25,669,654,0,390,387,0,358,963,2,0
LTFM,2023-02-26,678,678,0,398,390,0,375,980,1,0
LTFM,2023-02-27,639,636,0,381,380,0,358,916,1,0
LTFM,2023-02-28,636,633,0,363,361,0,346,922,1,0
LTFM,2023-03-01,631,629,0,365,366,0,320,939,1,0
LTFM,2023-03-02,642,626,0,373,360,0,362,906,0,0
LTFM,2023-03-03,651,636,0,371,365,0,344,943,0,0
LTFM,2023-03-04,648,629,0,371,366,0,344,932,1,0
LTFM,2023-03-05,672,652,0,376,369,0,349,972,3,0
LTFM,2023-03-06,619,603,0,354,349,0,338,884,0,0
LTFM,2023-03-07,595,580,0,327,325,0,325,850,0,0
LTFM,2023-03-08,613,605,0,344,336,0,337,878,3,0
LTFM,2023-03-09,618,591,0,352,337,0,343,866,0,0
LTFM,2023-03-10,645,636,0,357,359,0,350,931,0,0
LTFM,2023-03-11,635,611,0,360,350,0,331,914,1,0
LTFM,2023-03-12,674,664,0,382,371,0,361,975,2,0
LTFM,2023-03-13,624,605,0,356,353,0,332,895,2,0
LTFM,2023-03-14,597,584,0,331,317,0,337,844,0,0
LTFM,2023-03-15,631,601,0,350,343,1,340,891,0,0
LTFM,2023-03-16,628,613,0,346,341,0,354,885,2,0
LTFM,2023-03-17,647,636,0,359,355,0,369,914,0,0
LTFM,2023-03-18,636,617,0,361,352,0,369,884,0,0
LTFM,2023-03-19,662,662,0,368,371,0,374,950,0,0
LTFM,2023-03-20,647,624,0,365,362,0,351,920,0,0
LTFM,2023-03-21,608,594,0,328,327,0,333,869,0,0
LTFM,2023-03-22,637,620,0,356,342,0,353,904,0,0
LTFM,2023-03-23,603,595,0,336,337,0,341,857,0,0
LTFM,2023-03-24,627,624,0,355,351,0,353,898,0,0
LTFM,2023-03-25,620,600,0,349,337,0,338,882,0,0
LTFM,2023-03-26,664,663,0,389,387,0,352,975,0,0
LTFM,2023-03-27,616,597,0,357,353,0,338,875,0,0
LTFM,2023-03-28,624,616,0,366,356,0,341,899,0,0
LTFM,2023-03-29,619,608,0,359,353,0,350,877,0,0
LTFM,2023-03-30,610,614,0,359,358,0,341,883,0,0
LTFM,2023-03-31,641,642,0,367,380,0,359,924,0,0
LTFM,2023-04-01,637,642,0,375,379,0,368,911,0,0
LTFM,2023-04-02,663,662,0,379,377,0,387,936,2,0
LTFM,2023-04-03,637,623,0,376,370,0,368,892,0,0
LTFM,2023-04-04,612,613,0,364,360,0,357,865,3,0
LTFM,2023-04-05,628,628,0,371,373,0,367,886,3,0
LTFM,2023-04-06,612,616,0,363,362,0,359,869,0,0
LTFM,2023-04-07,653,646,0,389,383,0,367,932,0,0
LTFM,2023-04-08,626,628,0,375,368,0,361,891,2,0
LTFM,2023-04-09,650,660,0,388,390,0,365,945,0,0
LTFM,2023-04-10,621,606,0,374,372,0,345,882,0,0
LTFM,2023-04-11,602,612,0,360,361,0,358,856,0,0
LTFM,2023-04-12,626,625,0,380,385,0,356,894,1,0
LTFM,2023-04-13,638,643,0,400,399,0,346,935,0,0
LTFM,2023-04-14,687,691,0,431,434,0,373,1004,1,0
LTFM,2023-04-15,680,675,0,430,421,0,373,982,0,0
LTFM,2023-04-16,700,703,0,434,428,0,377,1026,0,0
LTFM,2023-04-17,672,662,0,423,425,0,347,987,0,0
LTFM,2023-04-18,660,675,0,417,429,0,357,978,0,0
LTFM,2023-04-19,728,720,0,457,452,0,367,1081,0,0
LTFM,2023-04-20,720,719,0,454,451,0,385,1054,0,0
LTFM,2023-04-21,686,692,0,418,420,0,361,1017,0,0
LTFM,2023-04-22,709,717,0,433,438,0,367,1059,0,0
LTFM,2023-04-23,781,781,0,483,483,0,388,1174,0,0
